PUSHBUTTON_TYPE,INTERSECTION_ID,STATUS,ESTIMATED_YEAR_OF_IMPROVEMENT,YEAR_INSPECTED,GIS_ID,CREATED_DATE,LAST_EDITED_DATE,SE_ANNO_CAD_DATA,GLOBALID,OBJECTID,LONGITUDE,LATITUDE
None,,1,2030,2016,ADA_APSPt_3200,1471478923000,1719520978000,,{7658D2A7-803A-4D7A-8B67-9C9FED274831},3200,-76.99167841625675,38.90029360570837
None,,1,2030,2016,ADA_APSPt_3201,1471290580000,1719520978000,,{8A1A473F-29B3-487B-A273-04A077B35DBA},3201,-77.02202739634667,38.905808584222235
None,,1,2030,2016,ADA_APSPt_3202,1471986485000,1719520978000,,{174C9977-E477-4539-AEC9-2280F9AC79D7},3202,-77.07193981110566,38.927627849405866
None,,1,2030,2016,ADA_APSPt_3203,1472239426000,1719520978000,,{C67185AC-028E-4424-AD7C-34702233AC35},3203,-77.01229173667055,38.894738340880245
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3204,1472227910000,1719520978000,,{264B85EC-F59E-4926-A1C7-881EDBC01AE3},3204,-76.97907989281492,38.90572196871436
None,,1,2030,2016,ADA_APSPt_3205,,1719520978000,,{CB74FF9D-E770-4510-B87E-51183C09C15D},3205,-77.02634982056642,38.979479963618985
None,,1,2030,2016,ADA_APSPt_3206,1471480338000,1719520978000,,{97EEAA28-58AE-4979-A76E-DA988CD7C681},3206,-76.99146565005914,38.897005284912446
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3207,1473323872000,1719520978000,,{81713903-7563-4426-9601-45CF0DA74D06},3207,-77.034804792574,38.90237568231323
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3208,,1719520978000,,{5F9FD5F1-1344-4EED-BD77-34C2949451AB},3208,-77.02407577834352,38.93411415022905
None,,5,2030,2016,ADA_APSPt_3209,1473374058000,1719520978000,,{1C9707DA-9797-4D17-BAE9-89734873955F},3209,-77.02191042699337,38.914130862425914
None,,1,2030,2016,ADA_APSPt_3210,1471501284000,1719520978000,,{88561E53-0A2B-4C46-8C35-AE391DAD8B64},3210,-77.01210221886063,38.902631805875316
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3211,1473405958000,1719520978000,,{2315CF85-C50D-4F89-8C62-CA010E5D45AA},3211,-77.03989345004437,38.90386781471478
None,,1,2030,2016,ADA_APSPt_3212,1471040017000,1719520978000,,{A6CFCA3F-F70B-4BFB-8634-A05A3399C8C6},3212,-76.99604586362122,38.884432104466775
None,,1,2030,2016,ADA_APSPt_3213,1472506188000,1719520978000,,{CC31ADCF-7940-445F-B587-CC9375B6FDBE},3213,-76.95765716868674,38.86213858707466
None,,1,2030,2016,ADA_APSPt_3214,1471543364000,1719520978000,,{3FBF4458-EF4A-4F49-A903-282CDDE74A9B},3214,-76.99146609860658,38.891934311766285
None,,1,2030,2016,ADA_APSPt_3215,,1719520978000,,{A1923FEB-F779-4165-9AE4-2494D4B4A88F},3215,-77.0364579276185,38.97509078000855
None,,1,2030,2016,ADA_APSPt_3216,1471657058000,1719520978000,,{49465B89-5B59-4C83-9896-84FE4E678298},3216,-76.97874998137955,38.94520625958123
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3217,1487873502000,1719520978000,,{DC2D56C6-4A1F-4048-B50C-1E2DABDC4D5E},3217,-77.04958058199084,38.90236234180938
None,,1,2030,2016,ADA_APSPt_3218,1471022282000,1719520978000,,{57C144D7-AB40-496C-9980-8A2B341AF7E3},3218,-76.97612473496821,38.93307592201895
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3219,,1719520978000,,{FD424163-2930-4962-B025-D5CEF0861BC1},3219,-76.9666103765108,38.87172176897546
None,,1,2030,2016,ADA_APSPt_3220,1471407345000,1719520978000,,{6A8F9BD4-DE7A-4AEC-8B8E-52F03616CCF4},3220,-77.0122934277985,38.91117856076943
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3221,1468948260000,1719520978000,,{ACF429C8-9F79-4090-931B-BA1A2C0BF837},3221,-77.08249960647672,38.95476478840435
None,,1,2030,2016,ADA_APSPt_3222,1472105637000,1719520978000,,{5F272224-0CA7-44B4-B92C-16DD3FDCC7A4},3222,-76.99829985742869,38.883384089137884
None,,1,2030,2016,ADA_APSPt_3223,1473890166000,1719520978000,,{C62F9F16-1800-403B-BDB9-4502C06750D5},3223,-77.04351801075191,38.90385193894151
None,,1,2030,2016,ADA_APSPt_3224,1473929851000,1719520978000,,{67BDF1AA-C440-4B7B-BFC2-5C5CF4DAF0F1},3224,-77.02614423611818,38.89605615874035
None,,1,2030,2016,ADA_APSPt_3225,1472589673000,1719520978000,,{25B8A706-94A1-456B-83AD-0A325CBB3589},3225,-77.03167642892923,38.88589024062224
None,,1,2030,2016,ADA_APSPt_3226,1473456665000,1719520978000,,{016A15A4-0C13-4C70-8582-E42096EB2820},3226,-77.04525718336336,38.89470079064948
None,,1,2030,2016,ADA_APSPt_3227,1473962918000,1719520978000,,{8DD6A18F-DD9F-4808-A458-3C0D70298541},3227,-77.02948618822262,38.903635935653796
None,,1,2030,2016,ADA_APSPt_3228,1470337873000,1719520978000,,{225CCCE3-7B37-4572-BD90-EB65FA2F9585},3228,-77.00176977852111,38.96489104841136
None,,1,2030,2016,ADA_APSPt_3229,,1719520978000,,{8E4DDDF9-1DC4-4DAD-BA04-E5E5F85C912F},3229,-77.03653355689963,38.941793710702235
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3230,1471366506000,1719520978000,,{B32FB948-5069-4CA1-AEAA-03BFCF8D0793},3230,-77.01824461551868,38.92126563148453
None,,1,2030,2016,ADA_APSPt_3231,1473937126000,1719520978000,,{CF370993-400B-49DA-96BC-9AE97AE6FD73},3231,-77.0238710744826,38.894899436776754
None,,1,2030,2016,ADA_APSPt_3232,1470937171000,1719520978000,,{9A7F58A1-1E6B-4AA2-9FF0-0188E65574E6},3232,-77.00244857143092,38.95712128318787
None,,1,2030,2016,ADA_APSPt_3233,1471407224000,1719520978000,,{E9D01929-8ACC-4D13-9E2F-D11397720690},3233,-76.97720510075315,38.88467037214148
None,,1,2030,2016,ADA_APSPt_3234,1471883823000,1719520978000,,{8DA7469A-A351-4929-941D-AD19E0DDBB9A},3234,-77.0088983015181,38.91088637774931
None,,1,2030,2016,ADA_APSPt_3235,1471040761000,1719520978000,,{C4F19EF6-A8BF-42C3-A9A6-598EED56FD02},3235,-77.00073001084097,38.90029881911218
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3236,,1719520978000,,{5B670599-81CE-4C26-987A-F243C354C909},3236,-76.99109618460913,38.873364695173656
None,,1,2030,2016,ADA_APSPt_3237,1470260824000,1719520978000,,{711426BB-2B00-4BCC-9C90-11885A5D45E2},3237,-77.03178080933449,38.91553308880037
None,,1,2030,2016,ADA_APSPt_3238,1471559323000,1719520978000,,{E82037B9-F3C4-48C5-8386-21A99DF437A4},3238,-76.98815006427876,38.89211455029326
None,,1,2030,2016,ADA_APSPt_3239,1472585473000,1719520978000,,{A76E6D77-539E-43C9-A674-FF2D6BAF2F94},3239,-77.0320857544283,38.91548052649869
None,,1,2030,2016,ADA_APSPt_3240,1472956129000,1719520978000,,{DC0072E9-AA37-4CDF-9337-25B69B66E6FE},3240,-77.1058292790255,38.92881648866131
None,,1,2030,2016,ADA_APSPt_3241,1471559521000,1719520978000,,{C0AFE1EF-8027-4878-9B09-42F3FABF1A7E},3241,-76.98857462269324,38.89194170839063
None,,1,2030,2016,ADA_APSPt_3242,1472233045000,1719520978000,,{BAF3A4C0-5306-4A0C-9B11-562866F66238},3242,-77.01358486663062,38.895975505064165
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3243,,1719520978000,,{3D53780F-4A1D-482C-A2FD-FFF3CA3C9482},3243,-76.96645610651659,38.871924694046484
None,,1,2030,2016,ADA_APSPt_3244,1472588266000,1719520978000,,{7A6FC1A0-453A-480E-B70A-9E0E982D7E8E},3244,-77.0263550598867,38.915474651204285
None,,1,2030,2016,ADA_APSPt_3245,1470703646000,1719520978000,,{0F55682D-8C03-41B0-B1A8-16230840F61E},3245,-77.0296050911765,38.920636670029715
None,,1,2030,2016,ADA_APSPt_3246,1471467078000,1719520978000,,{CD211E0A-8B8E-4E7A-965D-310BAECB8B63},3246,-76.98879330360435,38.921991926836625
None,,1,2030,2016,ADA_APSPt_3247,1471627781000,1719520978000,,{A455E2A3-3209-4C95-9C07-93BE9CAA8005},3247,-77.00344930178436,38.89488289323645
None,,1,2030,2016,ADA_APSPt_3248,1473962602000,1719520978000,,{64CBA59E-5A0C-43C8-B527-885773A32B00},3248,-77.02982870682682,38.903679092405525
None,,1,2030,2016,ADA_APSPt_3249,1471033759000,1719520978000,,{26C71E65-C197-4FD8-AC42-D0421687B7C1},3249,-77.01492295322,38.97000799708389
None,,1,2030,2016,ADA_APSPt_3250,1470673299000,1719520978000,,{B38590B5-9792-4335-898F-8A437216F4D2},3250,-76.93563188517646,38.87333625077199
None,,1,2030,2016,ADA_APSPt_3251,1472753784000,1719520978000,,{285117E1-899F-43F6-8176-C0759D5CF5EE},3251,-77.06869688063652,38.91708270206772
None,,1,2030,2016,ADA_APSPt_3252,1473704298000,1719520978000,,{81DE0284-F239-4B97-BB18-2AE1974D69B2},3252,-77.02965122184092,38.936174924949434
None,,1,2030,2016,ADA_APSPt_3253,1471282316000,1719520978000,,{C0CA824C-E348-4C46-8108-6C044225009A},3253,-77.00047295579026,38.92548643769671
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3254,,1719520978000,,{2EFFDBC4-C1EA-4DFD-BC51-06E2AF49483F},3254,-76.92088822687833,38.889882162314265
None,,1,2030,2016,ADA_APSPt_3255,1470248743000,1719520978000,,{0403D6CA-A7F4-4B4C-AEE5-E0A9F5145382},3255,-77.07537902158104,38.96481436416305
None,,1,2030,2016,ADA_APSPt_3256,1473977080000,1719520978000,,{11328381-A1B7-4705-92BB-28D751048ED8},3256,-77.02383329521271,38.89227201349123
None,,1,2030,2016,ADA_APSPt_3257,1472226672000,1719520978000,,{F2FF2250-62B9-4AD3-93E1-88D2BD8908F5},3257,-77.08918484887108,38.934447147365574
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3258,1471501310000,1719520978000,,{39203208-DA8F-41F1-A9DF-B1CF014B32F7},3258,-76.99136934115089,38.88766104246662
None,,1,2030,2016,ADA_APSPt_3259,1471039811000,1719520978000,,{3B8413C3-A0FF-4361-B17D-CC8EA80903B2},3259,-76.99508031456777,38.884017043381
None,,1,2030,2016,ADA_APSPt_3260,1471022022000,1719520978000,,{1E380C69-2C47-4DD0-AEEF-20799F78053A},3260,-76.97968907870147,38.9332250138474
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3261,,1719520978000,,{7901024A-84BA-4918-9E70-288CE3EB1329},3261,-76.95835341684447,38.86860596001051
None,,1,2030,2016,ADA_APSPt_3262,1471292129000,1719520978000,,{E074A90B-6DB8-498A-ADB8-175DAB398296},3262,-77.00344616613805,38.89506950077903
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3263,1472501738000,1719520978000,,{2371B423-780B-4408-957B-6D089F52BD18},3263,-76.99679777956695,38.95273181195961
None,,1,2030,2016,ADA_APSPt_3264,1472838821000,1719520978000,,{2DAB230D-4C6E-4B27-9B28-E71BB4D35C0A},3264,-77.02977377585404,38.92060143073597
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3265,1468259942000,1719520978000,,{DA7EC88A-A8AE-45EB-B1EF-7C18DC590C56},3265,-77.06603733093718,38.9609619376328
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3266,1471379190000,1719520978000,,{4623A7E5-589A-4F2A-9D40-ACD97A82B653},3266,-76.9513316633125,38.865714690755986
None,,1,2030,2016,ADA_APSPt_3267,1471629140000,1719520978000,,{65F3200D-FD49-49B2-BA94-7A06D1AEE7F7},3267,-77.0074133108859,38.91621599537968
None,,1,2030,2016,ADA_APSPt_3268,1471407240000,1719520978000,,{40F8F51D-69B1-422E-8B0A-03145F6B14D0},3268,-76.97718225693389,38.88449687699398
None,,1,2030,2016,ADA_APSPt_3269,1473846913000,1719520978000,,{AFD293B9-081C-4AB2-B1DA-A3B1DF3E7CB3},3269,-77.02716658605728,38.89821631701357
None,,1,2030,2016,ADA_APSPt_3270,1473722222000,1719520978000,,{0ED5AB07-08E0-4DEC-8C38-3C2CCFC7498F},3270,-77.04174038967236,38.90954451647219
None,,1,2030,2016,ADA_APSPt_3271,1473963642000,1719520978000,,{7F6A8CB9-D88A-425D-B4C6-C01E4E8B8979},3271,-77.02816660370242,38.90363891603111
None,,1,2030,2016,ADA_APSPt_3272,1473762108000,1719520978000,,{5D1EC840-6CD0-4CD5-8594-C61E958BA3A3},3272,-77.0321247901205,38.901255405834924
None,,1,2030,2016,ADA_APSPt_3273,1472232988000,1719520978000,,{E2CDF212-12AB-4FE8-8E27-A72974662A52},3273,-77.0135891754166,38.89627088349964
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_3274,,1719520978000,,{A80EE5DF-AB38-4C15-9008-F89A6A4160A4},3274,-77.0362643187754,38.97301836175564
None,,1,2030,2016,ADA_APSPt_3275,1471022351000,1719520978000,,{A4F815ED-1D65-43D9-B5D9-9462F85D1693},3275,-77.02944158806736,38.905608021369545
None,,1,2030,2016,ADA_APSPt_3276,1470765522000,1719520978000,,{5E73E0C5-6033-4A29-9E71-3A66B372F2CD},3276,-76.99767208504215,38.84306799093255
None,,1,2030,2016,ADA_APSPt_3277,1472711681000,1719520978000,,{B07F4062-A47D-417C-B9F3-FB546AE42544},3277,-77.01998187230896,38.88674034907408
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3278,1470862903000,1719520978000,,{96A40711-CC8E-4AEF-B3A1-495F4C53E0DA},3278,-77.03479857037453,38.919098561220466
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3279,1473180939000,1719520978000,,{B6472BF1-CEBC-4951-AC5B-5F68C46FC5AD},3279,-76.95884600807072,38.85739197180595
None,,1,2030,2016,ADA_APSPt_3280,1473789344000,1719520978000,,{87CF0666-9678-43B1-9E32-74A8A42067A6},3280,-77.03212197433803,38.897270905385106
None,,5,2030,2016,ADA_APSPt_3281,1472157125000,1719520978000,,{D054774E-C8BF-4FE8-8249-E56EB0210F04},3281,-76.99569163060961,38.90962827627852
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3282,1473326477000,1719520978000,,{24407906-8AFD-41D1-A8B5-DD4D040A20E6},3282,-77.03179999254736,38.90237008351196
None,,1,2030,2016,ADA_APSPt_3283,1471906262000,1719520978000,,{E3F59A3B-94E7-42E7-9C16-AD57422E3AEA},3283,-76.97980643515943,38.898182348262026
None,,1,2030,2016,ADA_APSPt_3284,1468946373000,1719520978000,,{C355F8D2-243D-4B08-8644-FF8608CCFED8},3284,-77.08216592029815,38.953266671978746
None,,1,2030,2016,ADA_APSPt_3285,1472226566000,1719520978000,,{1FA9A7BF-CA62-49E9-AFFC-C54154642D23},3285,-77.08891650183637,38.93460527195139
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3286,1470941142000,1719520978000,,{AB993E44-C29D-47EE-B549-18A9F8D1A8E8},3286,-76.99615222387077,38.85517659875076
None,,1,2030,2016,ADA_APSPt_3287,1472064917000,1719520978000,,{BE168E7B-AF4B-48B8-8FBC-880DACD7B919},3287,-76.9772042905775,38.88788471418395
None,,1,2030,2016,ADA_APSPt_3288,1472229033000,1719520978000,,{AB884E94-4EB6-4025-938D-CC82D8D389B9},3288,-76.97885104720515,38.903783628163744
None,,1,2030,2016,ADA_APSPt_3289,1472858576000,1719520978000,,{5F3D9FDE-4BD7-4FCB-A75D-48619890EBFC},3289,-77.01531614176041,38.885949040798806
None,,1,2030,2016,ADA_APSPt_3290,1471910823000,1719520978000,,{7C3EC935-30DC-41C3-B519-FF0884BAF38F},3290,-76.98069650754043,38.89209954036627
None,,1,2030,2016,ADA_APSPt_3291,1471995813000,1719520978000,,{E16ACE80-D401-4C30-981C-B6A92662F008},3291,-77.05173628062242,38.92370985950804
None,,1,2030,2016,ADA_APSPt_3292,1470689377000,1719520978000,,{7E650530-E8BC-45A7-B68E-B83B179D729B},3292,-77.03739197634026,38.92682782121735
None,,1,2030,2016,ADA_APSPt_3293,1471287904000,1719520978000,,{84C1B96A-7187-4851-AACD-AC26C08B6492},3293,-77.06972148684335,38.95463019176467
Type A : Old version (non-compliant),,1,2030,2016,ADA_APSPt_3294,1472622022000,1719520978000,,{1E95E30E-7F93-4DF7-BCCB-A6AFC9C87A37},3294,-77.07692804042769,38.92907815791619
None,,1,2030,2016,ADA_APSPt_3295,1471306556000,1719520978000,,{19CA6E17-5ABE-47A1-9D63-C9B5E1C45082},3295,-77.01752983160301,38.91266199045878
None,,1,2030,2016,ADA_APSPt_3296,1472195244000,1719520978000,,{7AA15717-054A-47CA-ADE7-76BC0075B333},3296,-76.99362013097347,38.93230817143778
,,5,2030,2016,ADA_APSPt_3297,1472857711000,1719520978000,,{8E4CB532-232C-418B-8DB8-9F7D15748BE4},3297,-77.04152203134274,38.92707916769672
None,,1,2030,2016,ADA_APSPt_3298,1471884708000,1719520978000,,{3D936C23-1EB1-4D7B-B939-A24678A0EEF2},3298,-77.00892727721849,38.91197128166068
None,,1,2030,2016,ADA_APSPt_3299,1470769010000,1719520978000,,{6B61CB7F-DEF5-4EF7-879E-29CA61B71F86},3299,-76.99134688182085,38.8441091267551
None,,1,2030,2016,ADA_APSPt_3300,,1719520978000,,{EEF59BAF-6511-487C-A51C-55F13C9EAA22},3300,-77.04173567881664,38.91955199014061
None,,1,2030,2016,ADA_APSPt_3301,1473795221000,1719520978000,,{4525A139-FE93-4DF8-BF06-B56C67AF2F3B},3301,-77.04674885849916,38.91377274013112
None,,1,2030,2016,ADA_APSPt_3302,1470423423000,1719520978000,,{31C44260-9B52-47D1-A3C0-CEFAA71C9819},3302,-77.02609888239729,38.941779629349035
None,,1,2030,2016,ADA_APSPt_3303,1472505688000,1719520978000,,{B9517B7E-213E-420F-9DB3-F586B84491F5},3303,-76.9591256370241,38.86185312362367
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3304,1472106889000,1719520978000,,{A8CBDDBA-3F68-4EA2-9621-35B1B7ECAFD4},3304,-77.0578711187971,38.934700882634
None,,1,2030,2016,ADA_APSPt_3305,1470962579000,1719520978000,,{387AE4DA-8914-4928-A49D-2BB8EDC1FE67},3305,-77.01296612292737,38.90006969826668
None,,1,2030,2016,ADA_APSPt_3306,1471373457000,1719520978000,,{55112FBA-BC65-47D5-835F-D9993B6262DD},3306,-76.99851251951607,38.896214635432585
None,,1,2030,2016,ADA_APSPt_3307,1472837845000,1719520978000,,{2BB92765-3B9A-491E-A508-102332794A88},3307,-77.06671367226437,38.9136328219204
None,,1,2030,2016,ADA_APSPt_3308,1470695185000,1719520978000,,{4F1079A1-D90C-411D-8350-8B7693BC26C1},3308,-77.04532036085523,38.93137223274641
None,,1,2030,2016,ADA_APSPt_3309,1473889804000,1719520978000,,{62CC225B-4304-436C-955A-2683FCB3DBA7},3309,-77.04357334761826,38.90557822426339
None,,1,2030,2016,ADA_APSPt_3310,1471624452000,1719520978000,,{A9517295-2BF2-499C-B362-7791AF5219A3},3310,-77.00665418601193,38.91118236651053
None,,1,2030,2016,ADA_APSPt_3311,1470412445000,1719520978000,,{ECC276F6-E5D3-4F2A-B559-95334166726D},3311,-77.03419886273554,38.94180849706723
None,,1,2030,2016,ADA_APSPt_3312,1471047112000,1719520978000,,{3AD2C588-46F9-4EAA-963E-3BE387407ACD},3312,-77.01225043751806,38.8989659801273
None,,1,2030,2016,ADA_APSPt_3313,1473805720000,1719520978000,,{26FC586D-8D7A-48AB-A145-F5EFAEB28511},3313,-77.0298411564803,38.89974892189576
None,,1,2030,2016,ADA_APSPt_3314,1473363587000,1719520978000,,{46B76B04-C854-4768-BCAF-54BB2C8C28DD},3314,-77.0344484621389,38.912734588041914
None,,1,2030,2016,ADA_APSPt_3315,1473721568000,1719520978000,,{DCE2D6C2-342F-4CE6-BCAE-5E64F2FE6A96},3315,-77.04175032958562,38.91159312205623
None,,1,2030,2016,ADA_APSPt_3316,1473234453000,1719520978000,,{6B95C29E-0575-4605-BFB3-3AF9F19245F2},3316,-77.044773711166,38.90079930495745
None,,1,2030,2016,ADA_APSPt_3317,1471641904000,1719520978000,,{EC4B2981-4791-49A7-B73B-6B2BDA8B0159},3317,-76.98564514303166,38.888116576310146
None,,1,2030,2016,ADA_APSPt_3318,1471294222000,1719520978000,,{AEACBE0F-D704-4AB9-8843-8AAD2958415C},3318,-76.99254966109791,38.888797975736765
None,,1,2030,2016,ADA_APSPt_3319,1471036997000,1719520978000,,{F0362699-92E9-4853-A286-5C3796858F16},3319,-77.0260934244043,38.905710405260564
None,,1,2030,2016,ADA_APSPt_3320,1470696201000,1719520978000,,{AD01B1DC-AEE9-4B61-8CFE-1AB6901CC875},3320,-77.02951876777445,38.944976305792366
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_3321,1473726648000,1719520978000,,{7DB03C21-869F-40EF-9DBB-4FB0374099FE},3321,-77.05507409615386,38.915494324620774
None,,1,2030,2016,ADA_APSPt_3322,1471041676000,1719520978000,,{DC2ECB81-6D81-4F48-847B-F7B4D033038D},3322,-77.00050830375724,38.9000654623287
None,,1,2030,2016,ADA_APSPt_3323,1471455472000,1719520978000,,{916BEB35-7F97-460B-A262-F7153A91C6C9},3323,-76.96723045133542,38.87713782516002
None,,1,2030,2016,ADA_APSPt_3324,1470689949000,1719520978000,,{9D538BAD-C164-4805-A9A6-B045AB11984C},3324,-77.0263080458996,38.9299153887355
None,,1,2030,2016,ADA_APSPt_3325,1473850931000,1719520978000,,{7AB1A4ED-47B0-4763-B305-3A8732312EDD},3325,-77.02681231897435,38.89482876039048
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3326,1472862727000,1719520978000,,{8CC7F1B3-D21F-4F6D-BA0D-6BA0FFFA1DE9},3326,-77.04874345263818,38.9018763823839
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3327,1472767592000,1719520978000,,{4D0C4161-D437-4725-AE08-58F40243E735},3327,-77.04889506271546,38.90400881599041
None,,1,2030,2016,ADA_APSPt_3328,1473543003000,1719520978000,,{D74F2B01-19DD-46DC-A1D0-CFFD31B7159D},3328,-77.05129337063426,38.9051876847354
None,,1,2030,2016,ADA_APSPt_3329,1470695533000,1719520978000,,{71148B41-5F91-4E52-AD18-2942EDFB1642},3329,-77.04686211542663,38.93252316850292
None,,1,2030,2016,ADA_APSPt_3330,1471291688000,1719520978000,,{310F0A36-D41F-4D56-94E7-46CB4562FFCE},3330,-76.9983826314492,38.88663756734674
None,,1,2030,2016,ADA_APSPt_3331,1472588601000,1719520978000,,{6B5AA281-26F7-40E3-B243-FB513EBA2FDC},3331,-77.03181157091616,38.887734691700565
None,,1,2030,2016,ADA_APSPt_3332,1471373739000,1719520978000,,{32BF5115-27B8-4DBE-A3AD-0F73281E1904},3332,-76.99833803451256,38.89606781292469
None,,1,2030,2016,ADA_APSPt_3333,1471290185000,1719520978000,,{B5CDFD43-3CFC-43E2-9D1F-F65253C55485},3333,-77.02180967849071,38.90403859639499
None,,1,2030,2016,ADA_APSPt_3334,1471625789000,1719520978000,,{969C703B-7B8F-4F1B-AE51-A1319E087C16},3334,-77.00518246257352,38.91561724879865
None,,1,2030,2016,ADA_APSPt_3335,1470785383000,1719520978000,,{5355C1DF-88D4-4D0B-A7AC-D50EBABC6751},3335,-77.03251308391556,38.92642054069378
None,,1,2030,2016,ADA_APSPt_3336,,1719520978000,,{A402D3D2-75E4-4B9C-8F8F-5F8F69D03800},3336,-77.09463463305133,38.944420399243334
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3337,1487801078000,1719520978000,,{B55994ED-384D-4B27-847E-8DF163E9591A},3337,-77.05148747674332,38.90246589768859
None,,1,2030,2016,ADA_APSPt_3338,1473880524000,1719520978000,,{7914D150-F655-4B3B-8189-E23CB75F2ADE},3338,-77.04456800091437,38.919567633923194
None,,1,2030,2016,ADA_APSPt_3339,1471035635000,1719520978000,,{E3F5B0B5-5AD9-480B-93DF-F79471D404DB},3339,-76.99386538402896,38.883542539435325
None,,1,2030,2016,ADA_APSPt_3340,1474007312000,1719520978000,,{3EB1D0E4-90DE-41AB-9A06-BCFFDF8531CA},3340,-77.02201671199896,38.89861437272732
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3341,1470264803000,1719520978000,,{D9D1C7D9-46CD-432B-B093-8FECF4532712},3341,-77.041804722032,38.902736355425425
None,,1,2030,2016,ADA_APSPt_3342,1470677816000,1719520978000,,{7F461D80-C62F-493B-A1C2-5ADCF4F831AA},3342,-76.917686842199,38.89825355408847
None,,1,2030,2016,ADA_APSPt_3343,1470693737000,1719520978000,,{068193FD-1BA9-43DF-B378-30ED90A272F8},3343,-76.92196148365656,38.898257976840604
None,,1,2030,2016,ADA_APSPt_3344,1471562835000,1719520978000,,{1F731EDC-ECE7-4679-BEBF-AB3E7E03992C},3344,-76.99570144967684,38.91990110665221
None,,1,2030,2016,ADA_APSPt_3345,1471035057000,1719520978000,,{198A559E-EF9B-4084-9CD4-34A50E09C2C2},3345,-77.02692457173295,38.90973696539613
None,,1,2030,2016,ADA_APSPt_3346,1470766377000,1719520978000,,{76F31AAA-F4A9-44C0-8ED5-9D91F6418C92},3346,-76.91834007621999,38.885732545462616
None,,1,2030,2016,ADA_APSPt_3347,1471475112000,1719520978000,,{656E39ED-A2B9-4B4A-964D-CB4BEC65A4B6},3347,-76.9938262896052,38.89606563300487
None,,1,2030,2016,ADA_APSPt_3348,1470762322000,1719520978000,,{F4A844F2-5B4D-429E-8418-200328C0F834},3348,-77.00561655266696,38.82383244331927
None,,1,2030,2016,ADA_APSPt_3349,1471648842000,1719520978000,,{259A898B-B595-40B6-A239-807D392E0F8C},3349,-76.98358739817473,38.8926936898827
None,,1,2030,2016,ADA_APSPt_3350,1472753561000,1719520978000,,{CDD368C1-D08C-48BF-ABDF-51FEAA4ABF14},3350,-77.03850484110882,38.915266878944486
None,,1,2030,2016,ADA_APSPt_3351,,1719520978000,,{E7AD9C1B-ECC1-4596-9C78-7D7974B7CBC2},3351,-77.09821204475112,38.947045717505866
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3352,,1719520978000,,{4A7B16D4-4090-474F-B8A1-7FC9910CD8BE},3352,-77.04569591748518,38.907150247103814
Type C: Compliant version with Vibro-tactile and arrow,,1,2030,2016,ADA_APSPt_3353,1473322133000,1719520978000,,{DFE71BBA-BB8C-4988-B335-44E11B4C468A},3353,-77.0386321568773,38.90239315004297
None,,1,2030,2016,ADA_APSPt_3354,1472514531000,1719520978000,,{15272744-8E2E-47CD-89DA-6654884310CB},3354,-76.99327917679376,38.95002903462654
Type B: 3-inch button (non-compliant),,1,2030,2016,ADA_APSPt_3355,1469646076000,1719520978000,,{AE5D345B-8EC7-4507-B4DC-1C85B458F4CC},3355,-77.05626061607487,38.960865284489586
None,,1,2030,2016,ADA_APSPt_3356,1471908182000,1719520978000,,{60778777-83AB-4E68-89BE-EDEE5BCF0D7E},3356,-76.99834488576326,38.892069746257
